"a_id","level_id","name"
"19","387.1.1.29","F: ACI44"
"19","387.1.1.30","F: Cys_Knot_tox"
"19","387.1.1.32","F: Tryp_inh"
"19","387.1.1.33","F: DUF5637"
"19","387.1.1.34","F: EB"
"19","387.1.1.35","F: Lustrin_cystein"
"19","387.1.1.38","F: IGFBP"
"19","387.1.1.39","F: TIL_2"
"19","387.1.1.40","F: GULLO2-like_3rd"
"19","387.1.2","T: Plant lectins/antimicrobial peptides"
"19","387.1.2.1","F: Chitin_bind_1"
"19","387.1.3","T: Colipase-like"
"19","387.1.3.1","F: Colipase"
"19","387.1.3.3","F: Dickkopf_N"
"19","387.1.3.4","F: Prokineticin"
"19","387.1.3.5","F: Draxin"
"19","387.1.3.6","F: DIKK1-2-4_C-subdom2"
"19","387.1.3.7","F: DIKK1-2-4_C-subdom1"
"19","387.1.3.8","F: Lustrin_cystein"
"19","387.1.3.9","F: EB"
"19","387.1.3.10","F: EGF_3"
"19","387.1.4","T: Cyclotides"
"19","387.1.4.1","F: Cyclotide"
"19","387.1.5","T: Scorpion toxin-like"
"19","387.1.5.1","F: Gamma-thionin"
"19","387.1.5.2","F: Toxin_2"
"19","387.1.5.3","F: Toxin_3"
"19","387.1.5.4","F: Defensin_2"
"19","387.1.5.5","F: Toxin_5"
"19","387.1.5.6","F: Toxin_6"
"19","387.1.5.7","F: SCRL"
"19","387.1.5.8","F: Nodulin_late"
"19","387.1.5.9","F: Toxin_17"
"19","387.1.5.10","F: Toxin_37"
"19","387.1.5.11","F: Macin"
"19","387.1.5.12","F: Toxin_38"
"19","387.1.5.13","F: Antimicrobial25"
"19","387.1.5.14","F: Defensin_5"
"19","387.1.5.15","F: SLR1-BP"
"19","387.1.5.16","F: Tsg"
"19","387.1.5.17","F: Defensin_like"
"19","387.1.7","T: Evasin-3 knottin scaffold"
"19","387.1.7.1","F: Lustrin_cystein"
"19","388","X: Huristasin-like"
"19","388.1","H: Huristasin-like"
"19","388.1.1","T: Huristasin-like"
"19","388.1.1.1","F: Antistasin"
"19","388.1.1.2","F: CC"
"19","389","X: EGF-like"
"19","389.1","H: EGF-related"
"19","389.1.1","T: EGF/Laminin"
"19","389.1.1.1","F: EGF"
"19","389.1.1.2","F: Laminin_EGF"
"19","389.1.1.3","F: DSL"
"19","389.1.1.4","F: EGF_alliinase"
"19","389.1.1.5","F: Plasmod_Pvs28"
"19","389.1.1.6","F: NCD3G"
"19","389.1.1.7","F: EGF_CA"
"19","389.1.1.8","F: Ephrin_rec_like"
"19","389.1.1.9","F: EGF_2"
"19","389.1.1.10","F: EGF_2,EGF_3"
"19","389.1.1.11","F: Tme5_EGF_like"
"19","389.1.1.12","F: FOLN"
"19","389.1.1.13","F: CFC"
"19","389.1.1.14","F: hEGF"
"19","389.1.1.15","F: EGF_MSP1_1"
"19","389.1.1.16","F: EGF_3"
"19","389.1.1.17","F: FXa_inhibition"
"19","389.1.1.18","F: Fibrillin_U_N"
"19","389.1.1.19","F: I-EGF_1"
"19","389.1.1.22","F: CFAI_FIMAC_N"
"19","389.1.1.23","F: FBN_EGF_st1"
"19","389.1.1.24","F: DL-JAG_EGF-like"
"19","389.1.1.25","F: JAG1-like_EGF2"
"19","389.1.1.26","F: C_tripleX"
"19","389.1.1.27","F: EGF_Tenascin"
"19","389.1.1.28","F: cEGF"
"19","389.1.1.29","F: EB"
"19","389.1.1.36","F: Ldl_recept_a"
"19","389.1.1.37","F: GUB_WAK_bind"
"19","389.1.1.41","F: Laminin_G_2"
"19","389.1.1.42","F: "
"19","389.1.1.43","F: Dumpy_DPY"
"19","389.1.1.44","F: GPR128_N"
"19","389.1.1.45","F: DGF-1_N"
"19","389.1.1.46","F: GPR158_179_EC"
"19","389.1.1.47","F: TIL_2"
"19","389.1.1.48","F: RECK-like_dom"
"19","389.1.2","T: Complement control module/SCR domain"
"19","389.1.2.1","F: Sushi"
"19","389.1.2.2","F: Sushi_2"
"19","389.1.2.3","F: DUF282"
"19","389.1.3","T: TNF receptor-like"
"19","389.1.3.1","F: TNFR_c6"
"19","389.1.3.2","F: NCD3G"
"19","389.1.3.3","F: Ephrin_rec_like"
"19","389.1.3.4","F: BaffR-Tall_bind"
"19","389.1.3.5","F: BCMA-Tall_bind"
"19","389.1.3.7","F: stn_TNFRSF12A"
"19","389.1.3.8","F: RANK_CRD_2"
"19","389.1.3.9","F: Dicty_CTDC"
"19","389.1.3.11","F: TIL_2"
"19","389.2","H: Serine protease inhibitors"
"19","389.2.1","T: Serine protease inhibitors"
"19","389.2.1.1","F: TIL"
"19","389.2.1.3","F: TIL_2"
"19","389.3","H: LDL receptor-like module"
"19","389.3.1","T: LDL receptor-like module"
"19","389.3.1.1","F: Ldl_recept_a"
"19","389.3.1.2","F: PRKCSH-like"
"19","389.3.1.4","F: EB"
"19","389.4","H: Fibulin-4 EGF-like 1 domain"
"19","389.4.1","T: Fibulin-4 EGF-like 1 domain"
"19","389.4.1.3","F: EGF_CA"
"19","389.4.1.6","F: I-EGF_1"
"19","389.4.1.7","F: TIL_2"
"19","389.4.1.8","F: "
"19","389.6","H: Growth factor receptor domain"
"19","389.6.1","T: Growth factor receptor domain"
"19","389.6.1.1","F: IGFBP"
"19","389.6.1.2","F: Furin-like"
"19","389.6.1.3","F: amfpi-1"
"19","389.6.1.4","F: GF_recep_IV"
"19","389.6.1.5","F: Furin-like_2"
"19","389.6.1.6","F: EGF_CA"
"19","389.7","H: EGF-like domain in S-receptor kinase SRK9"
"19","389.7.1","T: EGF-like domain in S-receptor kinase SRK9"
"19","389.7.1.1","F: S_locus_glycop"
"19","389.7.1.2","F: EB"
"19","390","X: Hairpin loop containing domain-like"
"19","390.1","H: Hairpin loop containing domain-like"
"19","390.1.1","T: Hairpin loop containing domain-like"
"19","390.1.1.1","F: PAN_1"
"19","390.1.1.2","F: WSC"
"19","390.1.1.3","F: AMA-1"
"19","390.1.1.4","F: MANEC"
"19","390.1.1.6","F: PAN_2"
"19","390.1.1.7","F: PAN_3"
"19","390.1.1.8","F: PAN_4"
"19","391","X: Fibronectin type I module-like"
"19","391.1","H: Fibronectin type I module-like"
"19","391.1.1","T: Fibronectin type I module"
"19","391.1.1.1","F: fn1"
"19","391.1.1.2","F: VWC"
"19","391.1.1.3","F: Pacifastin_I"
"19","391.1.1.5","F: TILa"
"19","391.1.1.6","F: DUF1496"
"19","391.1.1.7","F: Fn1_2"
"19","391.1.2","T: VWC domain-related"
"19","391.1.2.1","F: VWC"
"19","391.1.2.2","F: PSP94"
"19","391.1.2.3","F: SVWC"
"19","391.1.2.5","F: SCRG1"
"19","391.1.2.7","F: fn1"
"19","391.1.2.8","F: Dicty_CTDC"
"19","391.1.2.9","F: Fn1_2"
"19","393","X: GLA-domain"
"19","393.1","H: GLA-domain"
"19","393.1.1","T: GLA-domain"
"19","393.1.1.1","F: Gla"
"19","394","X: Invertebrate chitin-binding proteins"
"19","394.1","H: Invertebrate chitin-binding proteins"
"19","394.1.1","T: Invertebrate chitin-binding proteins"
"19","394.1.1.1","F: CBM_14"
"19","394.1.1.2","F: CBM_19"
"19","395","X: Midkine-related"
"19","395.1","H: Midkine-related"
"19","395.1.1","T: Midkine-related"
"19","395.1.1.1","F: PTN_MK_C"
"19","395.1.1.2","F: PTN_MK_N"
"19","395.1.1.3","F: JTB"
"19","395.1.1.4","F: Flocculin_t3"
"19","396","X: CCHC-type 1 zinc finger"
"19","396.1","H: Retrovirus zinc finger-related domains"
"19","396.1.1","T: Retrovirus zinc finger-related domains"
"19","396.1.1.1","F: zf-CCHC"
"19","396.1.1.2","F: eIF3g"
"19","396.1.1.3","F: zf-CCHC_2"
"19","396.1.1.4","F: zf-CCHC_5"
"19","396.1.1.6","F: CLIP1_ZNF"
"19","396.3","H: CCHC-type 1 zinc finger"
"19","396.3.1","T: CCHC-type 1 zinc finger"
"19","396.3.1.1","F: zf-CCHC"
"19","396.3.1.2","F: Slu7"
"19","396.3.1.3","F: AIR2-like_ZnK4"
"19","396.3.1.4","F: Lin-28A-like_zf-CCHC_2"
"19","397","X: Toxic hairpin"
"19","397.1","H: Heat-stable enterotoxin B"
"19","397.1.1","T: Heat-stable enterotoxin B"
"19","397.1.1.1","F: STb_secrete"
"19","397.2","H: Neurotoxin B-IV"
"19","397.2.1","T: Neurotoxin B-IV"
"19","397.2.1.1","F: Toxin_13"
"19","397.3","H: Pollen allergen ole e 6"
"19","397.3.1","T: Pollen allergen ole e 6"
"19","397.3.1.1","F: Ole_e_6"
"19","397.5","H: Antimicrobial peptide EcAMP1"
"19","397.5.1","T: Antimicrobial peptide EcAMP1"
"19","397.5.1.1","F: Antimicrobial21"
"19","397.7","H: Ribosome-inactivating protein luffin P1"
"19","397.7.1","T: Ribosome-inactivating protein luffin P1"
"19","397.7.1.1","F: Vicilin_N"
"19","398","X: Btk/CHORD zinc fingers"
"19","398.1","H: Btk/CHORD zinc fingers"
"19","398.1.1","T: Btk/CHORD zinc fingers"
"19","398.1.1.2","F: CHORD"
"19","501","X: Heparin-binding domain from vascular endothelial growth factor"
"19","501.1","H: Heparin-binding domain from vascular endothelial growth factor"
"19","501.1.1","T: Heparin-binding domain from vascular endothelial growth factor"
"19","501.1.1.1","F: VEGF_C"
"19","529","X: Anaphylotoxins (complement system)"
"19","529.1","H: Anaphylotoxins (complement system)"
"19","529.1.1","T: Anaphylotoxins (complement system)"
"19","529.1.1.1","F: ANATO"
"19","529.1.1.2","F: BSMAP"
"19","539","X: Crustacean Hyperglycemic Hormone (CHH)-like"
"19","539.1","H: Crustacean Hyperglycemic Hormone (CHH)-like"
"19","539.1.1","T: Crustacean Hyperglycemic Hormone (CHH)-like"
"19","539.1.1.1","F: Crust_neurohorm"
"19","540","X: Cytochrome c oxidase subunit h"
"19","540.1","H: Cytochrome c oxidase subunit h"
"19","540.1.1","T: Cytochrome c oxidase subunit h"
"19","540.1.1.1","F: COX6B"
"19","543","X: Frizzled cysteine-rich domain-related"
"19","543.1","H: Frizzled cysteine-rich domain-related"
"19","543.1.1","T: Frizzled cysteine-rich domain-related"
"19","543.1.1.1","F: Glypican"
"19","543.1.1.2","F: Fz"
"19","543.1.1.3","F: Folate_rec"
"19","543.1.1.4","F: NPC1_N"
"19","560","X: H-NS histone-like proteins, C-terminal domain"
"19","560.1","H: H-NS histone-like proteins, C-terminal domain"
"19","560.1.1","T: H-NS histone-like proteins, C-terminal domain"
"19","560.1.1.1","F: Histone_HNS"
"19","560.1.1.2","F: MvaT_DBD"
"19","568","X: p8-MTCP1-related"
"19","568.1","H: p8-MTCP1-related"
"19","568.1.1","T: p8-MTCP1-related"
"19","568.1.1.1","F: COX6B"
"19","568.1.1.2","F: COX17"
"19","568.1.1.4","F: CHCH"
"19","568.1.1.5","F: MTCP1"
"19","568.1.1.6","F: CX9C"
"19","568.1.1.7","F: Cmc1"
"19","568.1.1.8","F: GCK"
"19","568.1.1.9","F: Pet191_N"
"19","568.1.1.10","F: MIC19_MIC25"
"19","568.1.1.11","F: NDUF_B7"
"19","576","X: Tetraspanin extracellular domain"
"19","576.1","H: Tetraspanin extracellular domain"
"19","576.1.1","T: Tetraspanin extracellular domain"
"19","576.1.1.1","F: Tetraspanin"
"19","901","X: ADA_N-like domain"
"19","901.1","H: ADA_N-like domain"
"19","901.1.1","T: ADA_N-like domain"
"19","901.1.1.1","F: Ada_Zn_binding"
"19","903","X: Apical membrane antigen 1"
"19","903.1","H: Apical membrane antigen 1"
"19","903.1.1","T: Apical membrane antigen 1"
"19","903.1.1.1","F: AMA-1"
"19","904","X: B-box zinc-binding domain-like"
"19","904.1","H: B-box zinc-binding domain"
"19","904.1.1","T: B-box zinc-binding domain"
"19","904.1.1.1","F: zf-B_box"
"19","904.1.1.2","F: CEBP_ZZ"
"19","904.1.1.3","F: ANCHR-like_BBOX"
"19","904.1.1.5","F: PLATZ"
"19","904.1.1.6","F: PML_CC"
"19","904.1.1.11","F: zf-UBP"
"19","904.1.1.12","F: UNC-79"
"19","904.1.1.13","F: "
"19","904.2","H: UBR box"
"19","904.2.1","T: UBR box"
"19","904.2.1.1","F: zf-UBR"
"19","906","X: CCCH zinc finger"
"19","906.1","H: CCCH zinc finger"
"19","906.1.1","T: CCCH zinc finger"
"19","906.1.1.1","F: zf-CCCH"
"19","906.1.1.6","F: zf-CCCH_2"
"19","906.1.1.7","F: Torus"
"19","906.1.1.8","F: zf-CCCH_4"
"19","906.1.1.9","F: Nab2p_Zf1"
"19","906.1.1.10","F: zf_CCCH_4"
"19","906.1.1.11","F: zf_CCCH_5"
"19","906.1.1.12","F: zf-CCCH_8"
"19","906.1.1.13","F: zf-CCCH_2-like_3"
"19","906.1.1.14","F: Nab2-zf4"
"19","906.1.1.15","F: zf-CCCH_9"
"19","906.1.1.16","F: zf-CCCH_10"
"19","906.1.1.17","F: Nab2-like_zf-CCCH_"
"19","906.1.1.19","F: STL11_N"
"19","906.1.1.20","F: "
"19","907","X: CCHHC domain"
"19","907.1","H: CCHHC domain"
"19","907.1.1","T: CCHHC domain"
"19","907.1.1.1","F: zf-C2HC"
"19","908","X: Cellulose docking domain, dockering"
"19","908.1","H: Cellulose docking domain, dockering"
"19","908.1.1","T: Cellulose docking domain, dockering"
"19","908.1.1.1","F: CBM_10"
"19","909","X: Cholecystokinin A receptor, N-domain"
"19","909.1","H: Cholecystokinin A receptor, N-domain"
"19","909.1.1","T: Cholecystokinin A receptor, N-domain"
"19","909.1.1.1","F: CholecysA-Rec_N"
"19","910","X: Cysteine-rich DNA binding domain, (DM domain)"
"19","910.1","H: Cysteine-rich DNA binding domain, (DM domain)"
"19","910.1.1","T: Cysteine-rich DNA binding domain, (DM domain)"
"19","910.1.1.1","F: DM"
"19","911","X: Ferredoxin thioredoxin reductase (FTR), catalytic beta chain"
"19","911.1","H: Ferredoxin thioredoxin reductase (FTR), catalytic beta chain"
"19","911.1.1","T: Ferredoxin thioredoxin reductase (FTR), catalytic beta chain"
"19","911.1.1.1","F: FeThRed_B"
"19","912","X: HIV-1 VPU cytoplasmic domain"
"19","912.1","H: HIV-1 VPU cytoplasmic domain"
"19","912.1.1","T: HIV-1 VPU cytoplasmic domain"
"19","912.1.1.1","F: Vpu"
"19","913","X: Hormone receptor domain (HRM, Pfam 02793)"
"19","913.1","H: Hormone receptor domain (HRM, Pfam 02793)"
"19","913.1.1","T: Hormone receptor domain (HRM, Pfam 02793)"
"19","913.1.1.1","F: HRM"
"19","913.1.1.3","F: Nup214_FG"
"19","913.1.1.4","F: GPR128_N"
"19","914","X: Methylamine dehydrogenase, L chain"
"19","914.1","H: Methylamine dehydrogenase, L chain"
"19","914.1.1","T: Methylamine dehydrogenase, L chain"
"19","914.1.1.1","F: Me-amine-dh_L"
"19","915","X: Mollusk pheromone"
"19","915.1","H: Mollusk pheromone"
"19","915.1.1","T: Mollusk pheromone"
"19","915.1.1.1","F: Attractin"
"19","916","X: Necrosis inducing protein 1, NIP1"
"19","916.1","H: Necrosis inducing protein 1, NIP1"
"19","916.1.1","T: Necrosis inducing protein 1, NIP1"
"19","916.1.1.1","F: NIP_1"
"19","917","X: Lin12/Notch repeat"
"19","917.1","H: Lin12/Notch repeat"
"19","917.1.1","T: Lin12/Notch repeat"
"19","917.1.1.1","F: Notch"
"19","919","X: Ribosomal protein L36"
"19","919.1","H: Ribosomal protein L36"
"19","919.1.1","T: Ribosomal protein L36"
"19","919.1.1.1","F: Ribosomal_L36"
"19","920","X: Somatomedin B domain"
"19","920.1","H: Somatomedin B domain"
"19","920.1.1","T: Somatomedin B domain"
"19","920.1.1.1","F: Somatomedin_B"
"19","921","X: TSP type-3 repeat"
"19","921.1","H: TSP type-3 repeat"
"19","921.1.1","T: TSP type-3 repeat"
"19","921.1.1.1","F: TSP_3"
"19","922","X: TSP-1 type 1 repeat"
"19","922.1","H: TSP-1 type 1 repeat"
"19","922.1.1","T: TSP-1 type 1 repeat"
"19","922.1.1.1","F: TSP_1"
"19","922.1.1.2","F: TSR"
"19","922.1.1.3","F: TSP1_CCN"
"19","922.1.1.4","F: CFP_C_TSP1"
"19","922.1.1.5","F: TSP1_spondin"
"19","922.1.1.7","F: TSP1_ADAMTS"
"19","922.1.1.8","F: "
"19","924","X: Zinc domain conserved in yeast copper-regulated transcription factors"
"19","924.1","H: Zinc domain conserved in yeast copper-regulated transcription factors"
"19","924.1.1","T: Zinc domain conserved in yeast copper-regulated transcription factors"
"19","924.1.1.1","F: Copper-fist"
"19","926","X: HCV NS5A domain I subdomains"
"19","926.1","H: HCV NS5A domain I subdomains"
"19","926.1.1","T: HCV NS5A domain I subdomains"
"19","926.1.1.1","F: HCV_NS5a_1a"
"19","926.1.1.2","F: HCV_NS5a_1b"
"19","927","X: Elafin-like"
"19","927.1","H: Elafin-like"
"19","927.1.1","T: Elafin-like"
"19","927.1.1.1","F: WAP"
"19","928","X: Bubble protein"
"19","928.1","H: Bubble protein"
"19","928.1.1","T: Bubble protein"
"19","928.1.1.1","F: Bubble"
"19","931","X: Metallothionein"
"19","931.1","H: Metallothionein"
"19","931.1.1","T: Metallothionein"
"19","931.1.1.1","F: Metallothio"
"19","931.1.1.2","F: Metallothio_PEC"
"19","931.1.1.3","F: Metallothio_Pro"
"19","931.1.1.4","F: Metallothio_6"
"19","931.1.1.5","F: Yeast_MT"
"19","931.1.1.6","F: zf-FLZ"
"19","931.1.1.7","F: VATC"
"19","1019","X: Ezh2 MCSS domain"
"19","1019.1","H: Ezh2 MCSS domain"
"19","1019.1.1","T: Ezh2 MCSS domain"
"19","1019.1.1.2","F: Ezh2_MCSS"
"19","1067","X: pheromone Ep-1"
"19","1067.1","H: pheromone Ep-1"
"19","1067.1.1","T: pheromone Ep-1"
"19","1067.1.1.1","F: DUF4536"
"19","1068","X: CRISPR-associated endonuclease Cpf1 nuclease domain"
"19","1068.1","H: CRISPR-associated endonuclease Cpf1 nuclease domain"
"19","1068.1.1","T: CRISPR-associated endonuclease Cpf1 nuclease domain"
"19","1068.1.1.1","F: NUC"
"19","1146","X: CRISPR-associated endonuclease C2c1 C-terminal domain"
"19","1146.1","H: CRISPR-associated endonuclease C2c1 C-terminal domain"
"19","1146.1.1","T: CRISPR-associated endonuclease C2c1 C-terminal domain"
"19","1146.1.1.1","F: C2c1_Nuc-II"
"19","1155","X: Shisa 3 N-terminal domain"
"19","1155.1","H: Shisa 3 N-terminal domain"
"19","1155.1.1","T: Shisa 3 N-terminal domain"
"19","1155.1.1.1","F: Shisa_N"
"19","3067","X: N-terminal domain of helicase-loading protein DnaI"
"19","3067.1","H: N-terminal domain of helicase-loading protein DnaI"
"19","3067.1.1","T: N-terminal domain of helicase-loading protein DnaI"
"19","3067.1.1.1","F: DnaI_N"
"19","3087","X: CDGSH iron-sulfur domains"
"19","3087.1","H: CDGSH iron-sulfur domains"
"19","3087.1.1","T: Type 1 and 2"
"19","3087.1.1.1","F: zf-CDGSH"
"19","3087.1.2","T: Type 3, 4, and 7"
"19","3087.1.2.1","F: zf-CDGSH"
"19","3087.1.3","T: Type 5 and 6"
"19","3087.1.3.1","F: zf-CDGSH"
"19","3107","X: Amino-terminal Zn-finger of Ube3a ligase (AZUL)"
"19","3107.1","H: Amino-terminal Zn-finger of Ube3a ligase (AZUL)"
"19","3107.1.1","T: Amino-terminal Zn-finger of Ube3a ligase (AZUL)"
"19","3107.1.1.1","F: AZUL"
"19","3109","X: CXXC domain-like"
"19","3109.1","H: CXXC domain"
"19","3109.1.1","T: CXXC domain"
"19","3109.1.1.1","F: zf-CXXC"
"19","3113","X: Evasin-1"
"19","3113.1","H: Evasin-1"
"19","3113.1.1","T: Evasin-1"
"19","3113.1.1.1","F: EVA_Class_A"
"19","3119","X: CopK"
"19","3119.1","H: CopK"
"19","3119.1.1","T: CopK"
"19","3119.1.1.1","F: CopK"
"19","3129","X: PBZ domain"
"19","3129.1","H: PBZ domain"
"19","3129.1.1","T: PBZ domain"
"19","3129.1.1.1","F: zf-CCHH"
"19","3141","X: SCA7 zinc finger domain"
"19","3141.1","H: SCA7 zinc finger domain"
"19","3141.1.1","T: SCA7 zinc finger domain"
"19","3141.1.1.1","F: SCA7"
"19","3164","X: Zinc-binding domain in Junin virus envelope glycoprotein"
"19","3164.1","H: Zinc-binding domain in Junin virus envelope glycoprotein"
"19","3164.1.1","T: Zinc-binding domain in Junin virus envelope glycoprotein"
"19","3164.1.1.1","F: Arena_glycoprot"
"19","3175","X: zinc-finger domain of Nanos"
"19","3175.1","H: zinc-finger domain of Nanos"
"19","3175.1.1","T: zinc-finger domain of Nanos"
"19","3175.1.1.1","F: zf-nanos"
"19","3246","X: Disulfide-rich domain in A Disintegrin And Metalloprotease (ADAM) domain-containing proteins"
"19","3246.1","H: Disulfide-rich domain in A Disintegrin And Metalloprotease (ADAM) domain-containing proteins"
"19","3246.1.1","T: Disulfide-rich domain in A Disintegrin And Metalloprotease (ADAM) domain-containing proteins"
"19","3246.1.1.1","F: ADAM_CR"
"19","3246.1.1.2","F: ADAM17_MPD"
"19","3246.1.1.3","F: ADAMTS_CR_2"
"19","3246.1.1.4","F: ADAMTS_CR_3"
"19","3246.1.1.5","F: ADAM10_Cys-rich"
"19","3246.1.1.6","F: Salp15"
"19","3358","X: Zn3Cys9 preSET domain-related"
"19","3358.1","H: Zn3Cys9 preSET domain-related"
"19","3358.1.1","T: Zn3Cys9 preSET domain-related"
"19","3358.1.1.1","F: TCR"
"19","3358.1.1.2","F: Pre-SET"
"19","3358.1.1.3","F: MSL2-CXC"
"19","3358.1.1.5","F: preSET_CXC"
"19","3358.1.1.6","F: Ezh2-like__CXC_fung"
"19","3364","X: Epidermal patterning factor-like protein 9"
"19","3364.1","H: Epidermal patterning factor-like protein 9"
"19","3364.1.1","T: Epidermal patterning factor-like protein 9"
"19","3364.1.1.1","F: Stomagen"
"19","3364.1.1.2","F: EPF"
"19","3371","X: Regulator of transcription protein Rtr1"
"19","3371.1","H: Regulator of transcription protein Rtr1"
"19","3371.1.1","T: Regulator of transcription protein Rtr1"
"19","3371.1.1.1","F: RPAP2_Rtr1"
"19","3373","X: Cellophane-induced 1 (cin1) repeats"
"19","3373.1","H: Cellophane-induced 1 (cin1) repeats"
"19","3373.1.1","T: Cellophane-induced 1 (cin1) repeats"
"19","3373.1.1.1","F: Cin1_N"
"19","3533","X: I-superfamily conotoxin r11a"
"19","3533.1","H: I-superfamily conotoxin r11a"
"19","3533.1.1","T: I-superfamily conotoxin r11a"
"19","3533.1.1.1","F: Toxin_19"
"19","3583","X: FusB family Zn-binding domain"
"19","3583.1","H: FusB family Zn-binding domain"
"19","3583.1.1","T: FusB family Zn-binding domain"
"19","3583.1.1.1","F: FBP_C"
"19","3624","X: CRISPR RNA silencing complex Cmr2 subunit Zn-binding domain"
"19","3624.1","H: CRISPR RNA silencing complex Cmr2 subunit Zn-binding domain"
"19","3624.1.1","T: CRISPR RNA silencing complex Cmr2 subunit Zn-binding domain"
"19","3624.1.1.1","F: Cmr2_Zn-bd"
"19","3645","X: Pheromone ESP1"
"19","3645.1","H: Pheromone ESP1"
"19","3645.1.1","T: Pheromone ESP1"
"19","3645.1.1.1","F: ESP"
"19","3695","X: Dihydroorotate dehydrogenase B PyrK subunit 2Fe-2S cluster-binding domain"
"19","3695.1","H: Dihydroorotate dehydrogenase B PyrK subunit 2Fe-2S cluster-binding domain"
"19","3695.1.1","T: Dihydroorotate dehydrogenase B PyrK subunit 2Fe-2S cluster-binding domain"
"19","3695.1.1.1","F: DHODB_Fe-S_bind"
"19","3732","X: Anosmin 1 N-terminal cysteine-rich domain"
"19","3732.1","H: Anosmin 1 N-terminal cysteine-rich domain"
"19","3732.1.1","T: Anosmin 1 N-terminal cysteine-rich domain"
"19","3732.1.1.1","F: Cys_box"
"19","3753","X: hypothetical protein NE1300"
"19","3753.1","H: hypothetical protein NE1300"
"19","3753.1.1","T: hypothetical protein NE1300"
"19","3753.1.1.1","F: HAO_bd"
"19","3773","X: E3 ligase HOIP C-terminal domain"
"19","3773.1","H: E3 ligase HOIP C-terminal domain"
"19","3773.1.1","T: E3 ligase HOIP C-terminal domain"
"19","3773.1.1.1","F: E3_UbLigase_RBR"
"19","3845","X: HypD Fe-S cluster binding domain"
"19","3845.1","H: HypD Fe-S cluster binding domain"
"19","3845.1.1","T: HypD Fe-S cluster binding domain"
"19","3845.1.1.1","F: HypD"
"19","3850","X: Protein-only RNase P Zn-binding domain"
"19","3850.1","H: Protein-only RNase P Zn-binding domain"
"19","3850.1.1","T: Protein-only RNase P Zn-binding domain"
"19","3850.1.1.1","F: PRORP"
"19","3858","X: Fe-S cluster binding domain in carbon monoxide dehydrogenase corrinoid/iron-sulfur protein gamma subunit"
"19","3858.1","H: Fe-S cluster binding domain in carbon monoxide dehydrogenase corrinoid/iron-sulfur protein gamma subunit"
"19","3858.1.1","T: Fe-S cluster binding domain in carbon monoxide dehydrogenase corrinoid/iron-sulfur protein gamma subunit"
"19","3858.1.1.1","F: FeS"
"19","3876","X: Embryo surrounding factor (ESF) peptides"
"19","3876.1","H: Embryo surrounding factor (ESF) peptides"
"19","3876.1.1","T: Embryo surrounding factor (ESF) peptides"
"19","3876.1.1.1","F: ESF1"
"19","3927","X: Late competence protein ComFB"
"19","3927.1","H: Late competence protein ComFB"
"19","3927.1.1","T: Late competence protein ComFB"
"19","3927.1.1.1","F: ComFB"
"19","3952","X: Pre-mRNA-splicing factor BUD31"
"19","3952.1","H: Pre-mRNA-splicing factor BUD31"
"19","3952.1.1","T: Pre-mRNA-splicing factor BUD31"
"19","3952.1.1.1","F: BUD31"
"19","3990","X: Zinc finger domain in TOPLESS related protein 2 (TPR2)"
"19","3990.1","H: Zinc finger domain in TOPLESS related protein 2 (TPR2)"
"19","3990.1.1","T: Zinc finger domain in TOPLESS related protein 2 (TPR2)"
"19","3990.1.1.1","F: zf_topless"
"19","3990.1.1.2","F: TPR1-like_2nd"
"19","4024","X: Fe-S cluster-binding domain in nickel-iron hydrogenase small subunit"
"19","4024.1","H: Fe-S cluster-binding domain in nickel-iron hydrogenase small subunit"
"19","4024.1.1","T: Fe-S cluster-binding domain in nickel-iron hydrogenase small subunit"
"19","4024.1.1.1","F: NiFe_hyd_SSU_C"
"19","4050","X: beta-barrel domain in Capz"
"19","4050.1","H: beta-barrel domain in Capz"
"19","4050.1.1","T: beta-barrel domain in Capz"
"19","4050.1.1.1","F: F_actin_cap_B"
"19","4050.1.1.2","F: F-actin_cap_A"
"19","4106","X: Zinc hairpin stack"
"19","4106.1","H: Zinc hairpin stack"
"19","4106.1.1","T: Zinc hairpin stack"
"19","4106.1.1.1","F: DHHC"
"19","4120","X: Tim10/DDP"
"19","4120.1","H: Tim10/DDP"
"19","4120.1.1","T: Tim10/DDP"
"19","4120.1.1.1","F: zf-Tim10_DDP"
"19","4120.1.1.2","F: DUF1158"
"19","4120.1.1.4","F: PIG-P"
"19","4120.1.1.5","F: TMEM206"
"19","4120.1.1.20","F: K-box"
"19","4120.1.1.21","F: Utp14"
"19","4123","X: E7 C-terminal domain-like"
"19","4123.1","H: E7 C-terminal domain-like"
"19","4123.1.1","T: E7 C-terminal domain-like"
"19","4123.1.1.1","F: E7"
"19","4138","X: Granulin repeat"
"19","4138.1","H: Granulin repeat"
"19","4138.1.1","T: Granulin repeat"
"19","4138.1.1.1","F: Granulin"
"19","4162","X: T-antigen specific domain-like"
"19","4162.1","H: T-antigen specific domain-like"
"19","4162.1.1","T: T-antigen specific domain-like"
"19","4162.1.1.1","F: Papo_T_antigen"
"19","4203","X: HSP33 redox switch-like"
"19","4203.1","H: HSP33 redox switch-like"
"19","4203.1.1","T: HSP33 redox switch-like"
"19","4203.1.1.1","F: HSP33"
"19","4224","X: CHY zinc finger"
"19","4224.1","H: CHY zinc finger"
